ensembl_gene_id,chromosome_name,start_position,end_position,strand,gene_name,chr_name
ENSG00000186174,11,118893875,118925926,-1,BCL9L,chr11
ENSG00000186184,13,27620742,27744237,1,POLR1D,chr13
ENSG00000186193,9,137062127,137070557,-1,SAPCD2,chr9
ENSG00000186231,6,96924620,97140754,1,KLHL32,chr6
ENSG00000186298,12,110719680,110742939,-1,PPP1CC,chr12
ENSG00000186318,11,117285232,117316259,-1,BACE1,chr11
ENSG00000186350,9,134317098,134440585,1,RXRA,chr9
ENSG00000186469,14,51826195,51979342,1,GNG2,chr14
ENSG00000186480,7,155297776,155310235,1,INSIG1,chr7
ENSG00000186591,7,129830732,129952960,-1,UBE2H,chr7
ENSG00000186615,14,55496786,55580888,-1,KTN1-AS1,chr14
ENSG00000186625,6,149594873,149648972,-1,KATNA1,chr6
ENSG00000186635,11,72685069,72793599,-1,ARAP1,chr11
ENSG00000186638,9,34252380,34329268,-1,KIF24,chr9
ENSG00000186642,11,72576141,72674591,-1,PDE2A,chr11
ENSG00000186652,11,57386780,57390650,-1,PRG2,chr11
ENSG00000186660,11,58579063,58621550,1,ZFP91,chr11
ENSG00000186666,12,49836043,49843106,-1,BCDIN3D,chr12
ENSG00000186714,11,32602721,32794662,-1,CCDC73,chr11
ENSG00000186815,12,113221050,113298585,1,TPCN1,chr12
ENSG00000186908,12,76764103,76853696,1,ZDHHC17,chr12
ENSG00000186918,8,28345590,28402701,-1,ZNF395,chr8
ENSG00000187024,9,127690348,127724873,-1,PTRH1,chr9
ENSG00000187037,7,37683766,37833788,1,GPR141,chr7
ENSG00000187109,12,76036585,76084735,-1,NAP1L1,chr12
ENSG00000187164,10,116881477,117126586,-1,SHTN1,chr10
ENSG00000187189,6,116249964,116254075,-1,TSPYL4,chr6
ENSG00000187210,9,76419850,76651203,1,GCNT1,chr9
ENSG00000187239,9,129887187,130043194,-1,FNBP1,chr9
ENSG00000187240,11,103109410,103479863,1,DYNC2H1,chr11
ENSG00000187257,7,77696459,77783022,1,RSBN1L,chr7
ENSG00000187391,7,78017055,79453667,-1,MAGI2,chr7
ENSG00000187416,7,104328603,104908561,1,LHFPL3,chr7
ENSG00000187510,12,92702843,92772455,1,C12orf74,chr12
ENSG00000187522,10,14838306,14871741,1,HSPA14-1,chr10
ENSG00000187609,9,137306896,137423211,-1,EXD3,chr9
ENSG00000187630,14,23969874,24006408,1,DHRS4L2,chr14
ENSG00000187676,13,31199975,31332276,1,B3GLCT,chr13
ENSG00000187713,9,137204082,137205648,-1,TMEM203,chr9
ENSG00000187735,8,53966552,54022456,-1,TCEA1,chr8
ENSG00000187742,9,89318500,89359663,1,SECISBP2,chr9
ENSG00000187753,9,86220265,86259657,-1,C9orf153,chr9
ENSG00000187764,9,89360787,89498130,-1,SEMA4D,chr9
ENSG00000187778,12,49556544,49568145,-1,MCRS1,chr12
ENSG00000187790,14,45135930,45200890,1,FANCM,chr14
ENSG00000187796,9,136363956,136373681,-1,CARD9,chr9
ENSG00000187840,8,38030534,38060365,1,EIF4EBP1,chr8
ENSG00000187866,9,68780065,68785566,1,FAM122A,chr9
ENSG00000187954,8,144449582,144465667,-1,CYHR1,chr8
ENSG00000188026,12,123470054,123533719,-1,RILPL1,chr12
ENSG00000188107,6,63719980,65707226,-1,EYS,chr6
ENSG00000188185,7,39733430,39793092,1,LINC00265,chr7
ENSG00000188186,7,100148912,100155944,1,LAMTOR4,chr7
ENSG00000188191,7,549197,727650,-1,PRKAR1B,chr7
ENSG00000188211,11,17351800,17377341,1,NCR3LG1,chr11
ENSG00000188229,9,137241287,137243707,1,TUBB4B,chr9
ENSG00000188234,10,45825594,45853875,-1,AGAP4,chr10
ENSG00000188243,13,75525214,75549439,-1,COMMD6,chr13
ENSG00000188312,9,92325953,92620529,1,CENPP,chr9
ENSG00000188342,13,45120510,45284893,1,GTF2F2,chr13
ENSG00000188343,8,93698561,93731527,1,FAM92A,chr8
ENSG00000188352,9,20658309,20995955,1,FOCAD,chr9
ENSG00000188372,7,76397518,76442071,1,ZP3,chr7
ENSG00000188483,9,129175552,129178261,-1,IER5L,chr9
ENSG00000188486,11,119093874,119095465,-1,H2AFX,chr11
ENSG00000188566,9,137205685,137219361,1,NDOR1,chr9
ENSG00000188580,6,123803865,124825640,1,NKAIN2,chr6
ENSG00000188596,12,96489571,96875555,1,CFAP54,chr12
ENSG00000188647,9,69709522,69760011,-1,PTAR1,chr9
ENSG00000188649,10,95907603,96033745,1,CC2D2B,chr10
ENSG00000188690,10,125784980,125823258,-1,UROS,chr10
ENSG00000188693,7,92134604,92180725,1,CYP51A1-AS1,chr7
ENSG00000188732,7,23680130,23703249,1,FAM221A,chr7
ENSG00000188735,12,121712752,121783001,1,TMEM120B,chr12
ENSG00000188747,9,137423350,137434406,1,NOXA1,chr9
ENSG00000188811,13,39038306,39050109,1,NHLRC3,chr13
ENSG00000188906,12,40196744,40369285,1,LRRK2,chr12
ENSG00000188921,9,20999509,21031640,-1,HACD4,chr9
ENSG00000188938,9,93431441,93453581,-1,FAM120AOS,chr9
ENSG00000188986,9,137255327,137273542,1,NELFB,chr9
ENSG00000188994,6,87152833,87265943,1,ZNF292,chr6
ENSG00000188997,11,78171249,78188626,-1,KCTD21,chr11
ENSG00000189007,6,143422832,143450695,-1,ADAT2,chr6
ENSG00000189043,7,10931943,10940153,-1,NDUFA4,chr7
ENSG00000189046,12,109088188,109093631,-1,ALKBH2,chr12
ENSG00000189056,7,103471381,103989658,-1,RELN,chr7
ENSG00000189057,11,59107185,59127412,1,FAM111B,chr11
ENSG00000189077,7,75986831,75994656,-1,TMEM120A,chr7
ENSG00000189079,12,45729706,45908040,1,ARID2,chr12
ENSG00000189180,10,38010650,38065088,1,ZNF33A,chr10
ENSG00000189233,8,28021964,28083936,-1,NUGGC,chr8
ENSG00000189241,6,116267760,116279930,-1,TSPYL1,chr6
ENSG00000189319,10,124619292,124744378,-1,FAM53B,chr10
ENSG00000189376,8,123219967,123241377,-1,C8orf76,chr8
ENSG00000189403,13,30456704,30617597,-1,HMGB1,chr13
ENSG00000196072,10,100273280,100286680,-1,BLOC1S2,chr10
ENSG00000196092,9,36833269,37034268,-1,PAX5,chr9
ENSG00000196116,9,97412096,97496125,1,TDRD7,chr9
ENSG00000196139,10,5035354,5107686,1,AKR1C3,chr10
ENSG00000196150,8,144876497,144902168,-1,ZNF250,chr8
ENSG00000196152,9,127424374,127445372,1,ZNF79,chr9
ENSG00000196177,10,123008979,123058290,1,ACADSB,chr10
ENSG00000196199,13,19633659,19673441,1,MPHOSPH8,chr13
ENSG00000196233,10,96832254,96995956,1,LCOR,chr10
ENSG00000196247,7,64666099,64711577,1,ZNF107,chr7
ENSG00000196262,7,44796680,44824564,1,PPIA,chr7
ENSG00000196275,7,74796151,74851605,-1,GTF2IRD2,chr7
ENSG00000196284,6,44809317,45377953,-1,SUPT3H,chr6
ENSG00000196295,7,30516309,30595286,-1,GARS-DT,chr7
ENSG00000196305,9,92210207,92293854,-1,IARS,chr9
ENSG00000196312,9,96887373,97013708,-1,MFSD14C,chr9
ENSG00000196313,7,72879349,72951440,1,POM121,chr7
ENSG00000196323,11,130226677,130314917,-1,ZBTB44,chr11
ENSG00000196329,7,150722253,150750033,1,GIMAP5,chr7
ENSG00000196335,7,23710203,23832513,1,STK31,chr7
ENSG00000196358,9,132162058,132244526,1,NTNG2,chr9
ENSG00000196363,9,134135365,134159968,1,WDR5,chr9
ENSG00000196367,7,98877933,99050831,1,TRRAP,chr7
ENSG00000196371,11,94543921,94549895,1,FUT4,chr11
ENSG00000196372,10,5638867,5666595,-1,ASB13,chr10
ENSG00000196378,8,144772224,144787345,-1,ZNF34,chr8
ENSG00000196387,12,133080474,133107526,1,ZNF140,chr12
ENSG00000196411,7,100802565,100827523,-1,EPHB4,chr7
ENSG00000196453,7,149431363,149461062,-1,ZNF777,chr7
ENSG00000196456,7,150368790,150398630,1,ZNF775,chr7
ENSG00000196458,12,132918306,132956306,-1,ZNF605,chr12
ENSG00000196465,12,56152256,56159647,1,MYL6B,chr12
ENSG00000196497,14,24180219,24188869,-1,IPO4,chr14
ENSG00000196498,12,124324415,124567589,-1,NCOR2,chr12
ENSG00000196510,12,110372900,110403730,-1,ANAPC7,chr12
ENSG00000196511,7,144451941,144836395,-1,TPK1,chr7
ENSG00000196531,12,56712305,56731628,-1,NACA,chr12
ENSG00000196569,6,128883138,129516566,1,LAMA2,chr6
ENSG00000196584,7,152644776,152676141,-1,XRCC2,chr7
ENSG00000196586,6,75749201,75919537,1,MYO6,chr6
ENSG00000196591,6,113933028,114011308,-1,HDAC2,chr6
ENSG00000196597,9,96816269,96875623,-1,ZNF782,chr9
ENSG00000196636,7,97117698,97181763,1,SDHAF3,chr7
ENSG00000196642,9,136807943,136841187,1,RABL6,chr9
ENSG00000196652,7,99504662,99534700,1,ZKSCAN5,chr7
ENSG00000196655,11,119018763,119025454,1,TRAPPC4,chr11
ENSG00000196668,12,116533422,116536518,1,LINC00173,chr12
ENSG00000196683,7,22812628,22822849,-1,TOMM7,chr7
ENSG00000196693,10,42574185,42638570,-1,ZNF33B,chr10
ENSG00000196715,7,65873074,65959563,1,VKORC1L1,chr7
ENSG00000196730,9,87497228,87708634,1,DAPK1,chr9
ENSG00000196781,9,81583683,81689547,-1,TLE1,chr9
ENSG00000196792,14,30893799,31026401,-1,STRN3,chr14
ENSG00000196814,9,126326829,126507041,1,MVB12B,chr9
ENSG00000196850,12,110533245,110583318,-1,PPTC7,chr12
ENSG00000196865,10,113854661,113917194,1,NHLRC2,chr10
ENSG00000196873,9,68232003,68300035,1,CBWD3,chr9
ENSG00000196876,12,51590266,51812864,1,SCN8A,chr12
ENSG00000196911,6,116681187,116741867,1,KPNA5,chr6
ENSG00000196914,11,120336413,120489937,1,ARHGEF12,chr11
ENSG00000196935,12,63843761,64162217,1,SRGAP1,chr12
ENSG00000196937,7,121348878,121396364,-1,FAM3C,chr7
ENSG00000196943,14,24299850,24309124,1,NOP9,chr14
ENSG00000196954,11,104942866,104969366,-1,CASP4,chr11
ENSG00000196968,10,73772276,73780251,1,FUT11,chr10
ENSG00000197008,7,64794388,64833681,1,ZNF138,chr7
ENSG00000197024,7,149126416,149183042,1,ZNF398,chr7
ENSG00000197037,7,99616946,99632408,1,ZSCAN25,chr7
ENSG00000197045,14,54474484,54489026,-1,GMFB,chr14
ENSG00000197070,9,137605685,137615360,1,ARRDC1,chr9
ENSG00000197081,6,159969082,160113507,1,IGF2R,chr6
ENSG00000197111,12,53452102,53481162,1,PCBP2,chr12
ENSG00000197136,11,65615776,65637439,1,PCNX3,chr11
ENSG00000197142,10,112374116,112428379,1,ACSL5,chr10
ENSG00000197150,7,151028422,151047782,1,ABCB8,chr7
ENSG00000197157,7,127652194,128092609,1,SND1,chr7
ENSG00000197181,8,22275316,22357568,1,PIWIL2,chr8
ENSG00000197217,8,23385783,23457695,-1,ENTPD4,chr8
ENSG00000197265,8,30578318,30658236,-1,GTF2E2,chr8
ENSG00000197275,8,94371960,94475115,-1,RAD54B,chr8
ENSG00000197301,12,65851340,65882167,-1,HMGA2-AS1,chr12
ENSG00000197321,10,29457338,29736959,-1,SVIL,chr10
ENSG00000197324,14,22871740,22881713,1,LRP10,chr14
ENSG00000197343,7,99558406,99576453,1,ZNF655,chr7
ENSG00000197345,11,68891276,68903835,-1,MRPL21,chr11
ENSG00000197355,9,137077517,137084539,1,UAP1L1,chr9
ENSG00000197362,7,149069641,149090782,-1,ZNF786,chr7
ENSG00000197363,8,144798876,144811169,1,ZNF517,chr8
ENSG00000197442,6,136557046,136792477,-1,MAP3K5,chr6
ENSG00000197448,7,143244093,143270854,1,GSTK1,chr7
ENSG00000197498,6,110982015,111028263,1,RPF2,chr6
ENSG00000197579,9,32540544,32552586,-1,TOPORS,chr9
ENSG00000197580,11,112175510,112224699,1,BCO2,chr11
ENSG00000197601,11,13668668,13732346,1,FAR1,chr11
ENSG00000197629,11,59208510,59212927,-1,MPEG1,chr11
ENSG00000197653,12,123762188,123935720,1,DNAH10,chr12
ENSG00000197694,9,128552558,128633662,1,SPTAN1,chr9
ENSG00000197724,9,93576584,93679587,1,PHF2,chr9
ENSG00000197728,12,56041351,56044697,1,RPS26,chr12
ENSG00000197746,10,71816298,71851251,-1,PSAP,chr10
ENSG00000197753,6,35797206,35845397,1,LHFPL5,chr6
ENSG00000197771,10,119829404,119892556,-1,MCMBP,chr10
ENSG00000197776,14,49693105,49753150,1,KLHDC1,chr14
ENSG00000197798,11,126211724,126262984,1,FAM118B,chr11
ENSG00000197816,9,97307304,97378751,1,CCDC180,chr9
ENSG00000197837,12,14767999,14771131,-1,HIST4H4,chr12
ENSG00000197858,8,144082590,144086216,1,GPAA1,chr8
ENSG00000197892,8,29067278,29263124,-1,KIF13B,chr8
ENSG00000197930,14,52639915,52695900,-1,ERO1A,chr14
ENSG00000197958,9,127447674,127451406,-1,RPL12,chr9
ENSG00000197969,9,77177445,77421537,1,VPS13A,chr9
ENSG00000197993,7,142941114,142962363,-1,KEL,chr7
ENSG00000198000,9,92297358,92325636,-1,NOL8,chr9
ENSG00000198001,12,43758944,43798307,1,IRAK4,chr12
ENSG00000198015,12,93467514,93516214,1,MRPL42,chr12
ENSG00000198018,10,99659509,99711241,1,ENTPD7,chr10
ENSG00000198039,7,64870172,64930981,1,ZNF273,chr7
ENSG00000198040,12,133037292,133063304,1,ZNF84,chr12
ENSG00000198042,8,33485182,33501262,1,MAK16,chr8
ENSG00000198056,12,56731296,56752374,-1,PRIM1,chr12
ENSG00000198060,10,92291167,92353964,1,MARCH5,chr10
ENSG00000198087,6,47477789,47627263,1,CD2AP,chr6
ENSG00000198105,10,37776526,37858106,-1,ZNF248,chr10
ENSG00000198121,9,110873263,111038470,-1,LPAR1,chr9
ENSG00000198168,11,22813799,22830299,-1,SVIP,chr11
ENSG00000198169,8,144720907,144756417,-1,ZNF251,chr8
ENSG00000198176,13,113584721,113641473,1,TFDP1,chr13
ENSG00000198178,12,7729383,7751605,-1,CLEC4C,chr12
ENSG00000198246,10,71319259,71381423,1,SLC29A3,chr10
ENSG00000198252,14,52730166,52774989,1,STYX,chr14
ENSG00000198270,12,111931282,112013185,-1,TMEM116,chr12
ENSG00000198286,7,2906142,3043867,-1,CARD11,chr7
ENSG00000198298,10,43606419,43617904,1,ZNF485,chr10
ENSG00000198331,11,125883614,125900646,1,HYLS1,chr11
ENSG00000198363,8,61500556,61714640,-1,ASPH,chr8
ENSG00000198382,11,75815210,76144232,1,UVRAG,chr11
ENSG00000198393,12,132986365,133032952,1,ZNF26,chr12
ENSG00000198408,10,101784443,101818465,-1,OGA,chr10
ENSG00000198420,7,143851375,143902198,-1,TCAF1,chr7
ENSG00000198431,12,104215779,104350307,1,TXNRD1,chr12
ENSG00000198467,9,35681992,35690056,-1,TPM2,chr9
ENSG00000198478,6,79631329,79703655,1,SH3BGRL2,chr6
ENSG00000198513,14,50532509,50634017,1,ATL1,chr14
ENSG00000198517,7,1530702,1543043,1,MAFK,chr7
ENSG00000198546,10,133308914,133313162,1,ZNF511,chr10
ENSG00000198554,14,54938949,55027105,-1,WDHD1,chr14
ENSG00000198556,7,99472890,99503650,1,ZNF789,chr7
ENSG00000198561,11,57753243,57819546,1,CTNND1,chr11
ENSG00000198598,12,131828393,131851783,1,MMP17,chr12
ENSG00000198604,14,34752731,34875647,-1,BAZ1A,chr14
ENSG00000198642,9,21329665,21335404,-1,KLHL9,chr9
ENSG00000198663,6,36871870,36928964,1,C6orf89,chr6
ENSG00000198673,12,61708273,62279150,-1,TAFA2,chr12
ENSG00000198682,10,87659613,87747705,1,PAPSS2,chr10
ENSG00000198707,12,88049016,88142099,-1,CEP290,chr12
ENSG00000198718,14,44962190,45074431,1,TOGARAM1,chr14
ENSG00000198719,6,170282206,170306565,-1,DLL1,chr6
ENSG00000198722,9,35161992,35405338,1,UNC13B,chr9
ENSG00000198728,10,102106489,102120368,-1,LDB1,chr10
ENSG00000198730,11,10751246,10801625,1,CTR9,chr11
ENSG00000198742,7,99027440,99144108,-1,SMURF1,chr7
ENSG00000198755,6,35468401,35470785,1,RPL10A,chr6
ENSG00000198791,8,17224966,17246878,-1,CNOT7,chr8
ENSG00000198805,14,20468954,20477089,1,PNP,chr14
ENSG00000198818,6,166319728,166342576,-1,SFT2D1,chr6
ENSG00000198824,13,114314482,114337626,1,CHAMP1,chr13
ENSG00000198825,10,119726042,119829147,1,INPP5F,chr10
ENSG00000198833,6,89326625,89352722,-1,UBE2J1,chr6
ENSG00000198839,7,112206695,112343934,1,ZNF277,chr7
ENSG00000198846,8,58805412,59119147,-1,TOX,chr8
ENSG00000198851,11,118304730,118316175,1,CD3E,chr11
ENSG00000198853,9,35490111,35561898,1,RUSC2,chr9
ENSG00000198855,12,108515277,108525837,1,FICD,chr12
ENSG00000198873,10,119207571,119459745,1,GRK5,chr10
ENSG00000198874,7,66995173,67239514,1,TYW1,chr7
ENSG00000198876,9,34086387,34127399,-1,DCAF12,chr9
ENSG00000198879,10,7158624,7411488,-1,SFMBT2,chr10
ENSG00000198887,9,70258978,70354873,1,SMC5,chr9
ENSG00000198898,7,116811070,116922049,1,CAPZA2,chr7
ENSG00000198915,10,43194535,43267065,-1,RASGEF1A,chr10
ENSG00000198917,9,128819651,128829794,-1,SPOUT1,chr9
ENSG00000198924,10,113834725,113854383,-1,DCLRE1A,chr10
ENSG00000198937,6,37482938,37499893,-1,CCDC167,chr6
ENSG00000198945,6,130013699,130141449,1,L3MBTL3,chr6
ENSG00000198954,10,68988803,69043544,1,KIF1BP,chr10
ENSG00000198964,10,50305586,50625163,-1,SGMS1,chr10
ENSG00000203279,9,97200475,97238758,-1,AL590705.1,chr9
ENSG00000203321,9,74952968,74996293,1,CARNMT1-AS1,chr9
ENSG00000203711,6,158869848,158919105,1,C6orf99,chr6
ENSG00000203734,6,138795911,138904070,1,ECT2L,chr6
ENSG00000203778,6,112087591,112102790,1,FAM229B,chr6
ENSG00000203780,10,125896564,126009592,1,FANK1,chr10
ENSG00000203791,10,124748149,124791887,-1,EEF1AKMT2,chr10
ENSG00000203867,10,110644336,110839468,1,RBM20,chr10
ENSG00000203875,6,85650491,85678932,-1,SNHG5,chr6
ENSG00000203876,10,109940104,110008381,-1,ADD3-AS1,chr10
ENSG00000203907,6,73368555,73395133,-1,OOEP,chr6
ENSG00000203993,9,137615326,137618906,-1,ARRDC1-AS1,chr9
ENSG00000204020,10,88759982,88779626,1,LIPN,chr10
ENSG00000204054,9,129476946,129513687,1,LINC00963,chr9
ENSG00000204110,6,37507348,37536266,1,LINC02520,chr6
ENSG00000204130,10,68341107,68407294,-1,RUFY2,chr10
ENSG00000204147,10,50739318,50816495,1,ASAH2B,chr10
ENSG00000204152,10,49942049,49974850,1,TIMM23B,chr10
ENSG00000204161,10,49154725,49188585,-1,TMEM273,chr10
ENSG00000204172,10,47501854,47523638,-1,AGAP9,chr10
ENSG00000204370,11,112086824,112120016,1,SDHD,chr11
ENSG00000204397,11,105041326,105101431,-1,CARD16,chr11
ENSG00000204706,9,70033921,70175888,-1,MAMDC2-AS1,chr9
ENSG00000204740,10,19048801,19790401,1,MALRD1,chr10
ENSG00000204832,10,17386919,17445758,1,ST8SIA6-AS1,chr10
ENSG00000204839,8,143566192,143572772,-1,MROH6,chr8
ENSG00000204842,12,111443485,111599676,-1,ATXN2,chr12
ENSG00000204852,12,110614027,110663431,1,TCTN1,chr12
ENSG00000204856,12,110468415,110490385,1,FAM216A,chr12
ENSG00000204899,13,72708367,72727629,-1,MZT1,chr13
ENSG00000204922,11,62670273,62673686,1,UQCC3,chr11
ENSG00000204946,7,149262171,149297302,1,ZNF783,chr7
ENSG00000204947,7,149102784,149126324,-1,ZNF425,chr7
ENSG00000204954,12,103940763,103965708,-1,C12orf73,chr12
ENSG00000204977,13,49995888,50020481,1,TRIM13,chr13
ENSG00000205056,12,92466451,92492091,1,LINC02397,chr12
ENSG00000205060,7,134289332,134316930,-1,SLC35B4,chr7
ENSG00000205085,7,128671693,128687877,1,FAM71F2,chr7
ENSG00000205133,8,92883532,93017673,-1,TRIQK,chr8
ENSG00000205189,8,80485619,80526265,1,ZBTB10,chr8
ENSG00000205213,11,27365961,27472790,-1,LGR4,chr11
ENSG00000205238,7,102551221,102563538,1,SPDYE2,chr7
ENSG00000205268,8,65714334,65842322,-1,PDE7A,chr8
ENSG00000205307,7,100572228,100573900,-1,SAP25,chr7
ENSG00000205323,12,55752463,55817724,-1,SARNP,chr12
ENSG00000205339,11,9384652,9448127,1,IPO7,chr11
ENSG00000205352,12,53441678,53446645,1,PRR13,chr12
ENSG00000205356,7,98214624,98252232,-1,TECPR1,chr7
ENSG00000205413,7,93099513,93118023,-1,SAMD9,chr7
ENSG00000205531,11,2944431,2992377,-1,NAP1L4,chr11
ENSG00000205707,12,25195216,25209645,1,ETFRF1,chr12
ENSG00000205808,9,4662294,4665258,1,PLPP6,chr9
ENSG00000205809,12,10426854,10442300,-1,KLRC2,chr12
ENSG00000205810,12,10412315,10420595,-1,KLRC3,chr12
ENSG00000205846,12,8455962,8478330,1,CLEC6A,chr12
ENSG00000205885,12,7108052,7122524,1,C1RL-AS1,chr12
ENSG00000205903,7,6637318,6658279,1,ZNF316,chr7
ENSG00000211450,11,57741491,57743554,1,SELENOH,chr11
ENSG00000211455,12,27243968,27325959,1,STK38L,chr12
ENSG00000211584,12,47753916,47782751,1,SLC48A1,chr12
ENSG00000211689,7,38257879,38265678,-1,TRGC1,chr7
ENSG00000211751,7,142791694,142793368,1,TRBC1,chr7
ENSG00000211772,7,142801041,142802748,1,TRBC2,chr7
ENSG00000211829,14,22462932,22465787,1,TRDC,chr14
ENSG00000212127,12,10937408,11171573,-1,TAS2R14,chr12
ENSG00000212694,12,121795267,121803906,-1,LINC01089,chr12
ENSG00000213066,6,166999317,167094789,1,FGFR1OP,chr6
ENSG00000213079,6,154733378,154834244,1,SCAF8,chr6
ENSG00000213185,10,122849078,122879641,-1,FAM24B,chr10
ENSG00000213203,7,150716606,150724284,1,GIMAP1,chr7
ENSG00000213213,9,136796338,136807741,1,CCDC183,chr9
ENSG00000213341,10,100188300,100229596,-1,CHUK,chr10
ENSG00000213390,10,97222173,97292673,-1,ARHGAP19,chr10
ENSG00000213420,7,100169606,100177381,-1,GPC2,chr7
ENSG00000213445,11,65638101,65650918,1,SIPA1,chr11
ENSG00000213462,7,64990356,65006743,-1,ERV3-1,chr7
ENSG00000213465,11,65014160,65022184,1,ARL2,chr11
ENSG00000213551,10,73183362,73247255,-1,DNAJC9,chr10
ENSG00000213563,8,144525733,144529132,-1,C8orf82,chr8
ENSG00000213593,11,57712593,57740973,1,TMX2,chr11
ENSG00000213619,11,47565336,47584562,1,NDUFS3,chr11
ENSG00000213741,14,49570984,49599164,-1,RPS29,chr14
ENSG00000213782,12,12813316,12829981,1,DDX47,chr12
ENSG00000213809,12,10372353,10391874,-1,KLRK1,chr12
ENSG00000213903,14,24311450,24318036,1,LTB4R,chr14
ENSG00000213920,14,24213943,24216070,-1,MDP1,chr14
ENSG00000213928,14,24161265,24166565,1,IRF9,chr14
ENSG00000213930,9,34638133,34651035,1,GALT,chr9
ENSG00000213983,14,23559565,23568070,-1,AP1G2,chr14
ENSG00000213995,13,110615545,110639996,1,NAXD,chr13
ENSG00000214022,7,150368189,150374044,1,REPIN1,chr7
ENSG00000214026,11,1947278,1984522,1,MRPL23,chr11
ENSG00000214029,12,133104779,133130274,-1,ZNF891,chr12
ENSG00000214050,8,28348287,28490278,-1,FBXO16,chr8
ENSG00000214063,11,842812,867116,1,TSPAN4,chr11
ENSG00000214106,7,154928460,154952188,1,PAXIP1-AS2,chr7
ENSG00000214194,7,113116718,113118560,-1,SMIM30,chr7
ENSG00000214253,7,101239458,101252316,-1,FIS1,chr7
ENSG00000214279,10,133453928,133523558,1,SCART1,chr10
ENSG00000214293,7,77657659,77696277,-1,APTR,chr7
ENSG00000214338,6,127472794,127519191,-1,SOGA3,chr6
ENSG00000214413,10,110898730,110919201,-1,BBIP1,chr10
ENSG00000214435,10,102869470,102901899,1,AS3MT,chr10
ENSG00000214517,11,74171267,74254703,1,PPME1,chr11
ENSG00000214655,10,73785606,73801797,1,ZSWIM8,chr10
ENSG00000214736,6,41787662,41789898,1,TOMM6,chr6
ENSG00000214753,11,62712630,62727457,-1,HNRNPUL2,chr11
ENSG00000214756,11,62665309,62668496,1,CSKMT,chr11
ENSG00000214772,12,14665655,14757963,1,AC010168.1,chr12
ENSG00000214787,11,60200270,60243137,-1,MS4A4E,chr11
ENSG00000214803,8,124192671,124247398,-1,AC090921.1,chr8
ENSG00000214851,12,9055589,9065070,-1,LINC00612,chr12
ENSG00000214870,7,26398593,26497595,1,AC004540.1,chr7
ENSG00000214900,14,49927571,50105102,-1,LINC01588,chr14
ENSG00000214954,8,91101832,91219236,1,LRRC69,chr8
ENSG00000214960,7,16087525,16502504,-1,CRPPA,chr7
ENSG00000215021,12,6965327,6970780,-1,PHB2,chr12
ENSG00000215045,7,6496778,6551461,-1,GRID2IP,chr7
ENSG00000215114,8,58411359,58451501,1,UBXN2B,chr8
ENSG00000215126,9,41131306,41199261,-1,CBWD6,chr9
ENSG00000215244,10,6271169,6353827,1,LINC02649,chr10
ENSG00000215256,14,23938219,24052555,-1,DHRS4-AS1,chr14
ENSG00000215271,14,23272422,23299447,-1,HOMEZ,chr14
ENSG00000215417,13,91347820,91354579,1,MIR17HG,chr13
ENSG00000215483,13,40079106,40535807,-1,LINC00598,chr13
ENSG00000215712,6,157289025,157323601,-1,TMEM242,chr6
ENSG00000216937,10,32446140,32882874,1,CCDC7,chr10
ENSG00000219545,7,7640711,7968020,1,UMAD1,chr7
ENSG00000221817,10,73495525,73520070,1,PPP3CB-AS1,chr10
ENSG00000221821,6,42890265,42890821,-1,C6orf226,chr6
ENSG00000221829,9,35073835,35080004,-1,FANCG,chr9
ENSG00000221838,7,100101549,100110345,1,AP4M1,chr7
ENSG00000221866,7,132123340,132648688,-1,PLXNA4,chr7
ENSG00000221869,8,47736913,47738164,-1,CEBPD,chr8
ENSG00000221909,7,99546300,99558536,-1,FAM200A,chr7
ENSG00000221914,8,26291508,26372680,1,PPP2R2A,chr8
ENSG00000221947,8,70669339,70790371,1,XKR9,chr8
ENSG00000221968,11,61873519,61892051,-1,FADS3,chr11
ENSG00000222011,7,102748971,102809225,1,FAM185A,chr7
ENSG00000223482,10,87189773,87342612,-1,NUTM2A-AS1,chr10
ENSG00000223609,11,5232678,5243657,-1,HBD,chr11
ENSG00000223646,7,112616440,112896625,1,AC002463.1,chr7
ENSG00000223685,13,38050817,38350259,-1,LINC00571,chr13
ENSG00000223732,13,44982077,45083125,-1,AL359706.1,chr13
ENSG00000224020,9,124658412,124698631,1,MIR181A2HG,chr9
